Tree_GlobalID,INSPID,INSP_GlobalID,AddressedFailure,INSP_InspectionDate,INSP_RiskRating,INSP_Type,IsReinspection,INSP_ReinspectionDate,INSP_ParentInspectionGlobalID,INSP_TreeCondition,INSP_TreeStructure,INSP_TreeDBH,INSP_Comments,WO_CreatedDate,WO_ActualFinishDate,WO_Type,WO_Status,SR_GlobalID,SR_Type,SR_Source,SR_Status,SR_ResolutionAction,SR_CreatedDate,SR_ClosedDate
19543856-6920-44DA-8AA7-6B0B95674C99,7385975,1989E90E-426C-4F72-A4E5-78D0E257570C,No,6/21/2018 12:10 PM,Low (6),Level 2,Yes,5/31/2018 10:00 AM,C0665CC1-A505-4530-8A70-DC4DA444F914,Good,Full,11,"[EAB?] POOR STRUCTURE, DAMAGE",6/21/2018 12:11 PM,5/9/2019 4:00 AM,Pest & Disease Treatment,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
B0A83470-8CBA-4791-82B2-6B117FD0D916,7552233,3AEC4624-B696-4DD3-9443-1F192870204D,No,7/27/2018 10:33 AM,Moderate (9),Level 2,No,NULL,NULL,Poor,Full,22,1 F B/T FOR REMOVAL,7/27/2018 10:33 AM,NULL,Tree Removal,Cancel,E1EDC0AD-897B-4743-8416-FAD59E9D6CFF,Tree Removal,DPR,Closed,Work Completed,7/27/2018 1:58 PM,10/27/2018 6:41 PM
E7DDAB48-49D6-4EDC-9971-6B2E9D8432F5,6351225,94ABF9E9-937D-4462-B825-A171DE7A5B50,No,8/8/2017 1:02 PM,NULL,Level 1,No,NULL,NULL,Good,Full,29,BP17,8/8/2017 1:02 PM,1/17/2019 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E7DDAB48-49D6-4EDC-9971-6B2E9D8432F5,7882844,372F13CF-8F98-4443-B3C5-7CF8DCA68318,No,11/7/2018 9:10 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,29,1/3 T/D,11/7/2018 9:16 AM,3/12/2020 4:00 AM,Limb Down,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6DB4F183-D48D-4D92-89C7-6B38F6B02381,7532392,B2E00C68-550D-4564-8455-CC812AF93678,No,7/18/2018 9:58 AM,NULL,Level 1,No,NULL,NULL,Good,Full,21,BP-B19,7/18/2018 9:58 AM,10/10/2018 10:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
367118E8-A573-4180-BDC7-6B4A451D5302,6070883,71BEC760-4717-409D-A9B6-C0F0985791E3,No,5/18/2017 1:49 PM,NULL,Level 1,No,NULL,NULL,Fair,Full,4,BP-S17,5/18/2017 1:49 PM,10/23/2017 2:56 PM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C85A831A-3C48-4B41-A999-6B666E8DDB19,6579924,D44CD721-5991-4889-A7CD-BAB574949D40,No,10/24/2017 9:54 AM,Low (7),Level 2,No,NULL,NULL,Fair,Full,3,"Decay at base of tree, has lean and in decline   remove tree",10/24/2017 9:55 AM,11/29/2017 5:00 AM,Tree Removal,Closed,F6F0949A-EAC2-469B-B0A4-756F73F48A79,Tree Leaning,3-1-1 Call Center,Closed,Work Completed,10/23/2017 6:42 PM,11/29/2017 8:22 PM
5BDDADF3-A86C-4732-990D-6B99EAA9AADA,2984400,348E93D7-16A1-43A3-9823-13F9185F1B5A,No,4/4/2016 4:00 AM,NULL,Level 2,No,NULL,NULL,Good,Full,14,"1.0S 14"" CALLERY PEAR; REMOVE ;/D BLOCKING S/W ON FENCE",4/4/2016 5:44 PM,4/4/2016 4:00 AM,Limb Down,Closed,AD35F24B-7EE6-4E9F-922C-C36985D735E3,Limb Down - Sidewalk,3-1-1 Call Center,Closed,Work Completed,4/3/2016 1:20 PM,4/5/2016 11:56 AM
5BDDADF3-A86C-4732-990D-6B99EAA9AADA,6613460,68B8668D-1D26-4FC3-89DD-2AB4CCFA4E57,No,10/31/2017 11:31 AM,Low (3),Level 2,No,NULL,NULL,Fair,Full,14,INSPEC FOR SR. L/D ADJ TO TREE,10/31/2017 11:32 AM,12/23/2017 5:00 AM,Limb Down,Closed,0E80FEE3-B6B7-4572-B14E-63B7E17A1FF6,Limb Down - Other,3-1-1 Call Center,Closed,Work Completed,10/24/2017 7:00 PM,12/26/2017 2:30 PM
5BDDADF3-A86C-4732-990D-6B99EAA9AADA,6416783,17077FCA-1156-4D60-9FAD-636596568F70,No,8/25/2017 8:19 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,14,NULL,8/25/2017 8:19 AM,2/20/2018 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9AA471E0-E0E1-4ADC-9D07-6BAE4489499C,8899734,C753DD2A-DF65-4AD0-BE46-FE864890661F,No,7/25/2019 12:48 PM,Low (6),Level 2,No,NULL,NULL,Good,Full,19,some deadwood,NULL,NULL,NULL,NULL,F1814AE1-86EA-4B5E-8739-6290AC5A6BC1,Prune Dead Wood,3-1-1 Call Center,Closed,Inspected - No Work Order,7/18/2019 9:11 PM,7/25/2019 12:48 PM
9AA471E0-E0E1-4ADC-9D07-6BAE4489499C,9057818,2A131770-FE73-4679-8251-C4A7BCA5E1D4,No,8/29/2019 6:47 AM,Low (6),Level 2,No,NULL,NULL,Good,Full,19,block pruning in grid 4,NULL,NULL,NULL,NULL,A5471C3C-BC2F-4FF7-A7E5-83B7477F3216,Prune Dead Wood,3-1-1 Call Center,Closed,Inspected - No Work Order,8/3/2019 1:40 PM,8/29/2019 6:48 AM
9AA471E0-E0E1-4ADC-9D07-6BAE4489499C,9658886,70FF87DB-6127-43B5-8FA0-7CCF0A60A415,No,2/1/2020 5:00 AM,Low (8),Level 2,No,NULL,NULL,Good,Full,19,BP-FY20 ,2/1/2020 1:43 PM,5/20/2020 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9AA471E0-E0E1-4ADC-9D07-6BAE4489499C,8786156,9A3CD5FA-2C74-4B8C-BB0B-4357E3FA4FD4,No,6/27/2019 1:01 PM,Low (6),Level 2,No,NULL,NULL,Good,Full,19,DEADWOOD OVER SIDEWALK AND STREET/CONTRACT PRUNE,NULL,NULL,NULL,NULL,9071EE3A-B9D0-49F5-A212-77FA63DEDE00,Prune Dead Wood,3-1-1 Call Center,Closed,Reviewed - Block Pruning,6/4/2019 8:35 PM,6/27/2019 12:59 PM
4F900424-9E70-4F46-950A-6BC948EC1947,3697515,AB8C958B-4B80-4124-B1FE-95097A45678B,No,6/21/2016 4:16 PM,NULL,Level 1,No,NULL,NULL,Good,Full,7,NULL,6/21/2016 4:16 PM,4/4/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
F1652E5B-1591-41AB-80B1-6BCDA9BA1AEF,2656087,9A059FFE-3B09-44DF-857E-301C794B5993,No,2/29/2016 5:00 AM,NULL,Level 2,No,NULL,NULL,Fair,Full,20,"INSPECTED ON      2-29-16 HANGING LIMBS ASAP            1 FRONT NM 20"" FAIR FULL NO PARKING FRIDAY 1100AM -1230PM  ",3/1/2016 1:00 PM,4/19/2016 4:00 AM,Hanging Limb,Closed,5D929893-A030-43AB-A399-60CB7491DC8D,Hanging Limb from other Branches,3-1-1 Call Center,Closed,Work Completed,2/27/2016 7:41 PM,4/20/2016 1:27 PM
0C831151-14BC-4E52-A272-6BE3F14D64CB,10778196,0973BAB5-F638-492C-BEDD-2A977E26E8B8,No,7/11/2020 5:11 PM,High (10),Level 2,No,NULL,NULL,Fair,Full,27,"1F. 27"" SM. BEHIND FENCE-WITHIN CITY ROW. L/D SIDEWALK IFO & ON CORNER. MULTIPLE H/L THROUGHOUT.",7/11/2020 5:12 PM,7/13/2020 4:00 AM,Limb Down,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0C831151-14BC-4E52-A272-6BE3F14D64CB,10778195,67775C40-E605-454D-AB3E-10779392D968,No,7/11/2020 5:11 PM,High (10),Level 2,No,NULL,NULL,Fair,Full,27,"1F. 27"" SM. BEHIND FENCE-WITHIN CITY ROW. L/D SIDEWALK IFO & ON CORNER. MULTIPLE H/L THROUGHOUT.",7/11/2020 5:11 PM,7/12/2020 4:00 AM,Hanging Limb,Closed,CEA9981C-8D03-46DE-842C-9623B48DF8F6,Hanging Limb Other,3-1-1 Call Center,Closed,Work Completed,7/11/2020 12:00 AM,7/12/2020 5:31 PM
004FD969-B7DE-4595-8662-6BEFBC2FFDEE,10482534,E7DC95E4-2DCA-422A-B004-D061DE6E9AF9,No,6/3/2020 3:29 PM,Low (6),Level 2,No,NULL,NULL,Dead,Full,18,[AMPS] tree removal ,6/3/2020 3:30 PM,NULL,Tree Removal,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64E222AD-7CA9-4480-B0A3-6BF6D5B095EB,7225860,1399F255-AE13-4121-89F0-495FDDDA271E,No,3/29/2018 1:46 PM,NULL,Level 1,No,NULL,NULL,Good,Full,4,BP-M19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64E222AD-7CA9-4480-B0A3-6BF6D5B095EB,4021766,131E3FE7-E19D-49BB-8AF7-C9529A5F09EC,No,7/21/2016 1:35 PM,NULL,Level 1,No,NULL,NULL,Fair,Full,5,NULL,7/21/2016 1:36 PM,11/14/2016 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6E397734-0DE1-49D3-BFD4-6BFE285D91A7,11293623,F7C20DCE-08B2-42E0-8E3D-6B3BF166681F,No,8/12/2020 4:00 AM,NULL,Level 1,No,NULL,NULL,Unknown,Full,24,NULL,8/13/2020 2:48 AM,8/18/2020 4:00 AM,Tree Down,Closed,89641EE1-681F-44B3-982E-C8A4DCAA1562,Limb Down - Park Passive Area,Department of Parks and Recreation - Public Web Site,Closed,Work Completed,8/6/2020 10:17 AM,11/21/2020 11:11 AM
6E397734-0DE1-49D3-BFD4-6BFE285D91A7,6616253,7E5F89EF-7B91-4B5A-BC2C-2DC626E6C5CE,No,11/1/2017 12:42 AM,NULL,Level 1,No,NULL,NULL,Good,Full,24,184Z,11/1/2017 12:42 AM,2/21/2018 7:56 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
534A77B0-C4F1-4DAB-BDAE-6C128789C540,4006932,FF899059-A387-42DA-8F84-60A12890B98B,No,7/20/2016 2:48 PM,Low (8),Level 2,No,NULL,NULL,Fair,Full,47,NULL,7/20/2016 2:49 PM,7/21/2016 4:00 AM,Limb Down,Closed,6F29F690-A815-4758-AE43-488D9DAA0A7F,Limb Down - Street,3-1-1 Call Center,Closed,Work Completed,7/18/2016 10:47 PM,11/4/2016 3:38 PM
534A77B0-C4F1-4DAB-BDAE-6C128789C540,6733534,BA5B5927-A349-4A83-9B97-B95AEC83E121,No,1/15/2019 11:16 AM,Moderate (9),Level 2,Yes,6/14/2018 9:24 AM,D0501B8E-1DAB-435B-8E45-3AC0C6FD6945,Poor,Full,47,"deadwood in crown largest 2""x4'. leader has previously failed-decay in branch. covered in ivy. some epicormic growth, about 50% dieback, budspresent on select branches, already has ablue tag",1/15/2019 11:16 AM,NULL,Tree Removal,Cancel,1DA88909-5D47-46F7-A86A-D82F53CFD90B,Hanging Limb from other Branches,Department of Parks and Recreation - Public Web Site,Closed,Inspected - No Work Order,4/2/2019 6:09 PM,11/21/2020 11:11 AM
534A77B0-C4F1-4DAB-BDAE-6C128789C540,6733535,D0501B8E-1DAB-435B-8E45-3AC0C6FD6945,No,12/11/2017 11:26 AM,Low (7),Level 2,No,NULL,NULL,Fair,Full,47,"deadwood in crown largest 2""x4'. leader has previously failed-decay in branch. covered in ivy. some epicormic growth. reinspect for dieback.",NULL,NULL,NULL,NULL,28F5456D-98FB-4299-8696-BFBB62DCF6D0,Dead Tree Older Than 2 Years,Department of Parks and Recreation - Public Web Site,Closed,Inspected - No Work Order,11/30/2017 5:59 PM,12/11/2017 11:26 AM
07D2402F-50D5-463E-8EFC-6C1892507D7B,8354898,A8362D78-772C-4E7A-91C6-8BC2E4C02DE5,No,3/1/2019 10:13 AM,Low (3),Level 2,No,NULL,NULL,Good,Full,2,1F. CHERRY. NEWLY PLANTED.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
202313F7-39BE-45C4-A735-6C27FB55B635,5958891,B2EA20EE-0EF3-4807-9548-2C7394B98D30,No,4/24/2017 12:37 PM,NULL,Level 1,No,NULL,NULL,Good,Full,25,3S,4/24/2017 12:37 PM,3/2/2018 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8D94905F-F261-40E7-B260-6C302D68E62E,9687698,7E962FA1-7483-4A3B-987E-1659E46F4CE8,No,2/7/2020 5:00 AM,Low (8),Level 2,No,NULL,NULL,Fair,Full,15,Lean over rd. Decay on portion of flare but other structural roots are not compromised,NULL,NULL,NULL,NULL,3816BCC5-4EFC-4E4C-97FA-864F23AD293D,Dead Tree Older Than 2 Years,3-1-1 Call Center,Closed,Inspected - No Work Order,2/2/2020 6:05 PM,2/7/2020 3:46 PM
4B0B2ECF-9050-4699-B11C-6C353EE13E72,3723570,C4D8B6F4-F150-4924-800B-7E79DFDE369C,No,6/22/2016 3:07 PM,NULL,Level 1,No,NULL,NULL,Fair,Full,5,1F,6/22/2016 3:08 PM,4/6/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0198515B-70E4-4CCA-A85A-6C3BB866CB9E,6848671,FFF8776E-5C9E-4BF6-8674-D688A3AF4118,No,1/3/2018 11:59 AM,High (10),Level 2,No,NULL,NULL,Good,Full,39,NULL,1/3/2018 12:01 PM,1/27/2018 5:00 AM,Hanging Limb,Closed,77724550-C4A7-4847-8791-C00CA4814F55,Hanging Limb,Park Inspection Program,Closed,Work Completed,1/10/2018 11:51 AM,1/29/2018 2:52 PM
E83CFF38-7C8A-4D42-95DD-6C4D114EAF4E,3865336,A54BD454-B941-45D3-B2CD-469BE6FCE366,No,7/7/2016 12:59 PM,NULL,Level 1,No,NULL,NULL,Fair,Full,14,NULL,7/7/2016 12:59 PM,11/14/2016 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86EC8E35-0756-4A31-82D4-6C777B318DE3,6720316,25AB7E3C-696A-4D86-BA8E-CCE28CBF35E4,No,12/7/2017 12:19 PM,NULL,Level 1,No,NULL,NULL,Good,Full,12,1S,12/7/2017 12:19 PM,3/14/2019 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
B07950DA-035D-45BD-B69F-6C8AEDDD8ECF,3555175,E1FB524F-6ABC-4C75-BDBF-73343F9E2700,No,6/6/2016 10:00 AM,NULL,Level 1,No,NULL,NULL,Excellent,Full,37,NULL,6/6/2016 10:02 AM,6/15/2016 4:00 AM,Prune-Traffic 20 Day,Closed,1EE6AA96-DF7E-45F5-A653-730828800EC9,Clear Traffic - Other Sign,3-1-1 Call Center,Closed,Work Completed,6/5/2016 11:09 PM,6/17/2016 1:42 PM
564AAF21-0EA5-4C4F-9324-6C9F58E68892,10985857,34735FC2-03DA-427D-9484-27963905F7FF,No,8/5/2020 4:00 AM,NULL,Level 1,No,NULL,NULL,Dead,Full,10,T/D,8/5/2020 11:50 AM,NULL,Tree Down,Cancel,13E2B930-A468-4728-9F28-DA4DEAA3407D,Tree Down - Street,Department of Parks and Recreation - Public Web Site,Closed,Work Completed,8/5/2020 12:29 AM,11/21/2020 11:11 AM
564AAF21-0EA5-4C4F-9324-6C9F58E68892,10985857,34735FC2-03DA-427D-9484-27963905F7FF,No,8/5/2020 4:00 AM,NULL,Level 1,No,NULL,NULL,Dead,Full,10,T/D,8/5/2020 11:50 AM,8/14/2020 4:00 AM,Tree Down,Closed,13E2B930-A468-4728-9F28-DA4DEAA3407D,Tree Down - Street,Department of Parks and Recreation - Public Web Site,Closed,Work Completed,8/5/2020 12:29 AM,11/21/2020 11:11 AM
564AAF21-0EA5-4C4F-9324-6C9F58E68892,8061147,9F6FA853-41E0-49A1-B826-0695EF75D0AB,No,1/3/2019 11:08 AM,Low (3),Level 2,No,NULL,NULL,Good,Full,10,NULL,NULL,NULL,NULL,NULL,4BCB79C4-9DB3-4C7B-8D12-5AD64AF9F0AF,Add Soil,Correspondence,Closed,Inspected - Condition Not Found,9/24/2018 2:17 PM,1/3/2019 11:06 AM
A133158D-A217-415C-A5BB-6CC053DEE72A,9258103,FF4E1F49-26CF-436F-AE35-B24639CBD209,No,11/26/2019 5:00 AM,Low (6),Level 2,No,NULL,NULL,Good,Full,16,NULL,11/26/2019 3:43 PM,3/2/2020 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A133158D-A217-415C-A5BB-6CC053DEE72A,6338558,19DC835B-0F73-456A-9ACE-19055EE0EC9A,No,8/2/2017 11:49 AM,High (10),Level 2,No,NULL,NULL,Fair,Full,16,D/W PRUNE,8/2/2017 11:49 AM,9/25/2017 4:00 AM,Pruning,Closed,9874488C-DB3D-4C7B-8B84-4214C52D97DE,Tree Leaning,3-1-1 Call Center,Closed,Work Completed,7/29/2017 1:26 PM,9/26/2017 2:30 PM
00242E7A-F26A-4A16-8F0F-6CD3F65D0F8D,3774658,228CA749-1F9E-469E-8857-5358C69F18FE,No,6/28/2016 10:05 AM,NULL,Level 1,No,NULL,NULL,Good,Full,3,1F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207FD962-F01F-4DB9-AEA2-6CDBEBFD5F17,7473628,E5789C26-ED7D-4385-B08D-A507BDEEC4A5,No,6/26/2018 4:46 PM,Low (8),Level 2,No,NULL,NULL,Fair,Full,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207FD962-F01F-4DB9-AEA2-6CDBEBFD5F17,8237813,BA8A93E2-995A-4D6E-A055-20A4B66F9FF6,No,2/5/2019 12:09 PM,Low (8),Level 2,No,NULL,NULL,Fair,Full,22,good reaction wood in cavity at stem. existing pruning order still valid.,2/5/2019 12:13 PM,3/1/2019 4:00 AM,Limb Down,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207FD962-F01F-4DB9-AEA2-6CDBEBFD5F17,9296294,A2D980DA-1816-49F3-80C9-63E8E0746E0F,No,12/4/2019 5:00 AM,Low (8),Level 2,No,NULL,NULL,Good,Full,22,Good reaction wood in hollow area.,NULL,NULL,NULL,NULL,945E5F0D-9523-4941-ACE6-9AD0F0E3E687,Dead Tree Older Than 2 Years,3-1-1 Call Center,Closed,Inspected - No Work Order,11/6/2019 3:26 PM,12/4/2019 5:02 PM
6A08EC52-870C-4C10-B702-6CDCE487ED12,8567713,D111E71C-C09C-4D0F-8BB1-AA01EAF72FD5,No,4/16/2019 12:19 PM,NULL,Level 1,No,NULL,NULL,Good,Full,13,BP-B20,4/16/2019 12:19 PM,NULL,Block Pruning,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3A1495A1-9FA7-4AAD-9984-6CF44AE36297,7400186,13B26D4F-C9D5-4677-877F-7A6A617D9787,No,6/4/2018 1:39 PM,Low (5),Level 2,No,NULL,NULL,Fair,Full,37,NULL,6/4/2018 1:40 PM,NULL,Pruning,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24BA689D-BF37-40AB-B7E0-6CF6EE4E2AB0,2980397,92F48B20-80E0-4957-9A71-B7FF24513394,No,4/3/2016 4:00 AM,NULL,Level 2,No,NULL,NULL,Good,Full,16,REMOVE LIMB DOWN,4/4/2016 3:46 PM,4/3/2016 4:00 AM,Limb Down,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82421354-ADBB-440B-B785-6CFD4DB1899B,10305074,4FCE7560-8355-4318-BBB3-702734AC35E8,No,5/7/2020 4:00 AM,Moderate (9),Level 2,No,NULL,NULL,Fair,Full,24,"Minor deadwood observed,  multiple small hangers.minor sidewalk root Flare decay ",5/7/2020 12:52 PM,6/4/2020 4:00 AM,Hanging Limb,Closed,C7F8F1F7-156B-4709-A620-A7A0D1C151F2,Poor Condition Hollow,3-1-1 Call Center,Closed,Work Completed,4/28/2020 6:00 PM,6/4/2020 6:02 PM
82421354-ADBB-440B-B785-6CFD4DB1899B,10813958,4B1C2120-CF0A-4CE3-8F80-36E78BBA99B6,No,7/15/2020 4:00 AM,Low (5),Level 2,No,NULL,NULL,Fair,Full,24,Phototropic lean .Tree had several small broken hangers removed on 5/7/2020,NULL,NULL,NULL,NULL,EEED5A3A-C7E7-4C15-96A2-73059E6261C4,Poor Condition,Correspondence,Closed,Inspected - No Work Order,6/26/2020 4:21 PM,7/16/2020 10:16 AM
82421354-ADBB-440B-B785-6CFD4DB1899B,10700973,505D1AE5-1FDF-447E-8485-5788048B3563,No,7/2/2020 4:00 AM,Low (6),Level 2,No,NULL,NULL,Fair,Full,24,Tree was recently worked on.  no hazards found ,NULL,NULL,NULL,NULL,EEED5A3A-C7E7-4C15-96A2-73059E6261C4,Poor Condition,Correspondence,Closed,Inspected - No Work Order,6/26/2020 4:21 PM,7/16/2020 10:16 AM
8AB8A775-A376-44C5-8D54-6D00ADBD2073,7012714,AA954D28-629E-4F2C-B78E-F22FEFE7824B,No,1/30/2018 9:16 AM,NULL,Level 1,No,NULL,NULL,Good,Full,29,CRESTON AVENUE ,1/30/2018 9:16 AM,2/23/2018 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
174280C9-CD84-4A15-AE8D-6D051CB5FC5C,6399709,F14522BC-21C1-40FD-98C8-EBCDEF44D30E,No,11/6/2017 9:20 AM,Low (3),Level 2,Yes,9/4/2017 10:18 AM,5EC9BF25-6CA4-4F82-A334-AE97F00F9584,Good,Full,25,NULL,11/6/2017 9:21 AM,2/26/2018 9:18 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
174280C9-CD84-4A15-AE8D-6D051CB5FC5C,6399710,5EC9BF25-6CA4-4F82-A334-AE97F00F9584,No,8/21/2017 10:28 AM,NULL,Level 1,No,NULL,NULL,Poor,Full,25,BP17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
B93687FF-9253-46FC-81BF-6D092FC3B4C8,5901947,0FDC480E-EE2F-49BF-8C2A-EB151694A2A5,No,4/11/2017 10:32 AM,NULL,Level 1,No,NULL,NULL,Good,Full,8,NULL,4/11/2017 10:32 AM,3/8/2018 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7B7215AC-56D9-4A19-879C-6D0E7F01487F,8787764,667B6AC9-6ADE-46E3-B012-8B61BFC6F5BA,No,8/8/2019 10:16 AM,Low (7),Level 2,Yes,8/7/2019 8:34 AM,4CE699C0-6EAE-4958-A6F7-B236A74CFC7B,Poor,Full,16,"1F, NEAR DRIVEWAY//TAGGED/POOR",8/8/2019 10:17 AM,NULL,Tree Removal,Cancel,9B03DFF8-AA23-4AEB-9D37-A20E63AC6F54,Dead Tree Older Than 2 Years,3-1-1 Call Center,Closed,Inspected - No Work Order,9/28/2019 9:09 PM,1/30/2020 4:42 PM
7B7215AC-56D9-4A19-879C-6D0E7F01487F,1723515,71AAD981-6255-4E27-9137-1CC4D9DDD929,No,10/7/2019 4:00 AM,Low (8),Level 2,No,NULL,NULL,Poor,Full,16,"1F 16"" LINDEN. PREVIOUSLY TAGGED. LEANING TOWARD PROPERTY. ROOTS GIRDLED AND FLARE DECAYED. CROWN DEAD WITH SPROUTING ON STEM.",NULL,NULL,NULL,NULL,9B03DFF8-AA23-4AEB-9D37-A20E63AC6F54,Dead Tree Older Than 2 Years,3-1-1 Call Center,Closed,Inspected - No Work Order,9/28/2019 9:09 PM,1/30/2020 4:42 PM
7B7215AC-56D9-4A19-879C-6D0E7F01487F,8787765,4CE699C0-6EAE-4958-A6F7-B236A74CFC7B,No,6/24/2019 10:40 AM,Low (6),Level 2,No,NULL,NULL,Poor,Full,16,"BP-Q20, TREE IN DECLINE, TOP HALF DEAD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ADFE4BF2-2412-41EA-B081-6D0F6860E6A5,9289792,4F419011-F537-4193-8B42-D36938C66DC0,No,12/3/2019 5:00 AM,Low (5),Level 2,No,NULL,NULL,Fair,Full,5,NULL,12/3/2019 1:41 PM,2/27/2020 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DD100908-2A77-4CE9-9055-6D3FC3571D4E,8852910,789BDB96-42A6-49E8-938F-9993BF787002,No,7/11/2019 2:05 PM,Low (3),Level 2,No,NULL,NULL,Good,Full,11,IN LOW WD PLANTER. STONE COVER GD LEVEL.,NULL,NULL,NULL,NULL,44B4EDF3-5E61-44AB-95CA-949DCF3C9F1B,Trunk Damaged,3-1-1 Call Center,Closed,Work Completed,6/26/2019 3:58 PM,7/11/2019 2:05 PM
02BF6A4F-4DC1-4BBE-B603-6D537B7B8C14,6567666,58398C41-71BF-4FF9-97F1-A4F42D2F13B3,No,10/19/2017 10:31 AM,Moderate (9),Level 2,No,NULL,NULL,Dead,Full,17,BLUE TAGGED,10/19/2017 10:32 AM,NULL,Tree Removal,Cancel,A5F14002-E927-40D2-92F2-97377C004596,Dead Tree Older Than 2 Years,3-1-1 Call Center,Closed,Inspected - No Work Order,10/13/2017 5:34 PM,1/9/2019 6:29 PM
6D6F4B04-4BE1-496B-8822-6D7D81088DD8,6707430,D984E023-6842-4899-A8FD-A039488E5CB3,No,11/29/2017 7:55 AM,Low (3),Level 2,No,NULL,NULL,Poor,Full,38,"NO CURB,DOT NEEDS TO POUR NEW CURB BEFORE WE CAN BACKFILL TREE PIT.",NULL,NULL,NULL,NULL,15CEEACA-B40B-47DE-ADD8-8F27038AD2AC,Add Soil,Correspondence,Closed,Conflicting Jurisdiction,11/28/2017 3:00 PM,11/29/2017 7:54 AM
48A733B8-6ACD-4837-9FA6-6D8FA62CD690,203677,7C6C5E96-64D4-44A5-B511-A0471F8A03DD,No,6/18/2015 10:00 AM,NULL,Level 1,No,NULL,NULL,Good,Full,28,NULL,6/18/2015 10:00 AM,6/17/2015 9:08 AM,Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E32CC977-9C4F-4A4C-BAA4-6D92772640CA,2950401,8ADB5C90-5865-4D39-8BE1-B7B46918979D,No,4/1/2016 4:00 AM,NULL,Sidewalk Rating,No,NULL,NULL,Good,Full,10,SIDEWALK INSPECTED BY ARGO ON 4/1/2016 RATED 58/100,NULL,NULL,NULL,NULL,0BA6F205-CD53-40D2-B0E0-51DA6E5542B2,Trees and Sidewalks,3-1-1 Call Center,Closed,T/S Inspected - Repair Pending,3/29/2016 4:55 PM,4/1/2016 7:27 PM
2BF2C10A-2CAE-4A3B-835C-6DB76F4F231B,203655,246AD07F-F01B-4964-8907-65638AF84F99,No,6/18/2015 8:25 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,13,no work needed.,NULL,NULL,NULL,NULL,503F4A93-8F55-4448-82D5-536A72A18C6A,Dead Tree Older Than 2 Years,3-1-1 Call Center,Closed,Inspected - No Work Order,5/28/2015 8:09 PM,6/26/2015 8:28 AM
